3045,M,45,2,90631,3045,123456
3046,M,21,1,46311,3046,123456
3047,F,25,1,94117,3047,123456
3048,M,18,2,2066,3048,123456
3049,F,50,2,2421,3049,123456
3050,M,35,1,94025,3050,123456
3051,M,18,1,94063,3051,123456
3052,M,35,1,10036,3052,123456
3053,F,25,1,55102,3053,123456
3054,M,18,1,44056,3054,123456
3055,F,25,1,98501,3055,123456
3056,M,25,1,10309,3056,123456
3057,F,25,1,55438,3057,123456
3058,M,18,1,55123,3058,123456
3059,M,35,2,75023,3059,123456
3060,F,35,2,92705,3060,123456
3061,M,45,2,29440,3061,123456
3062,M,18,1,3106,3062,123456
3063,M,18,1,3106,3063,123456
3064,M,35,1,90026,3064,123456
3065,F,18,1,48135,3065,123456
3066,M,18,1,61801,3066,123456
3067,F,25,2,2148,3067,123456
3068,F,35,2,66204,3068,123456
3069,M,18,1,97470,3069,123456
3070,F,18,1,10708,3070,123456
3071,M,25,2,2115,3071,123456
3072,M,50,2,55126,3072,123456
3073,M,25,2,90028,3073,123456
3074,M,25,2,23451,3074,123456
3075,F,25,1,6107,3075,123456
3076,M,35,1,30024,3076,123456
3077,M,18,1,43202,3077,123456
3078,F,35,2,2155,3078,123456
3079,F,25,2,55410,3079,123456
3080,M,25,1,55410,3080,123456
3081,M,25,2,77252,3081,123456
3082,F,35,1,45459,3082,123456
3083,F,50,2,97403,3083,123456
3084,M,25,2,1581,3084,123456
3085,M,25,1,78703,3085,123456
3086,M,18,1,98105,3086,123456
3087,F,21,2,90802,3087,123456
3088,F,25,1,87110,3088,123456
3089,M,45,2,93448,3089,123456
3090,M,25,2,90004,3090,123456
3091,F,25,2,19107,3091,123456
3092,M,35,1,98108,3092,123456
3093,F,45,1,89134,3093,123456
3094,M,35,2,30030,3094,123456
3095,F,25,1,6810,3095,123456
3096,F,45,1,38028,3096,123456
3097,F,25,1,10021,3097,123456
3098,M,25,1,55112,3098,123456
3099,M,25,1,20910,3099,123456
3100,F,25,1,91423,3100,123456
3101,M,18,1,91101,3101,123456
3102,M,25,1,34170,3102,123456
3103,M,25,1,64112,3103,123456
3104,M,18,1,2118,3104,123456
3105,M,35,1,98166,3105,123456
3106,M,25,2,33142,3106,123456
3107,M,25,1,92656,3107,123456
3108,M,50,1,22039,3108,123456
3109,F,25,1,43201,3109,123456
3110,M,25,2,10002,3110,123456
3111,M,18,1,56520,3111,123456
3112,M,18,1,98133,3112,123456
3113,M,25,1,55414,3113,123456
3114,M,18,1,65211,3114,123456
3115,M,35,1,48323,3115,123456
3116,M,25,1,98034,3116,123456
3117,M,35,2,83704,3117,123456
3118,M,25,2,77025,3118,123456
3119,M,45,2,37027,3119,123456
3120,M,18,1,55414,3120,123456
3121,M,25,2,32118,3121,123456
3122,F,25,2,22209,3122,123456
3123,M,25,2,90401,3123,123456
3124,M,25,1,30337,3124,123456
3125,M,25,2,10025,3125,123456
3126,M,25,2,32118,3126,123456
3127,F,25,2,10003,3127,123456
3128,M,18,2,10012,3128,123456
3129,M,25,2,21117,3129,123456
3130,M,25,2,32835,3130,123456
3131,F,25,2,90036,3131,123456
3132,M,35,2,98467,3132,123456
3133,M,18,1,33720,3133,123456
3134,M,18,1,55455,3134,123456
3135,M,25,1,12345,3135,123456
3136,F,25,1,72801,3136,123456
3137,M,25,1,11217,3137,123456
3138,M,35,1,46229,3138,123456
3139,M,56,2,89128,3139,123456
3140,F,25,1,78728,3140,123456
3141,M,25,2,81679,3141,123456
3142,M,25,1,85719,3142,123456
3143,F,50,2,90272,3143,123456
3144,F,25,2,85260,3144,123456
3145,M,18,1,2138,3145,123456
3146,M,25,2,31605,3146,123456
3147,M,25,2,49355,3147,123456
3148,M,18,1,72837,3148,123456
3149,M,18,1,92602,3149,123456
3150,F,25,1,92831,3150,123456
3151,F,25,2,92870,3151,123456
3152,M,18,1,61801,3152,123456
3153,F,25,1,73160,3153,123456
3154,F,25,1,95616,3154,123456
3155,M,25,2,55112,3155,123456
3156,M,35,2,7663,3156,123456
3157,M,25,1,92880,3157,123456
3158,M,25,1,15217,3158,123456
3159,F,25,1,15213,3159,123456
3160,M,25,1,77521,3160,123456
3161,M,25,2,55408,3161,123456
3162,M,25,2,08854-3115,3162,123456
3163,M,18,1,95616,3163,123456
3164,M,18,1,55118,3164,123456
3165,M,35,2,60611,3165,123456
3166,M,18,1,32607,3166,123456
3167,M,25,2,77056,3167,123456
3168,F,35,1,94546,3168,123456
3169,M,50,2,23518,3169,123456
3170,M,25,2,8461,3170,123456
3171,F,50,1,10128,3171,123456
3172,M,18,1,55408,3172,123456
3173,M,25,1,55317,3173,123456
3174,F,18,2,10018,3174,123456
3175,M,35,2,10014,3175,123456
3176,M,25,1,95129,3176,123456
3177,F,25,1,94132,3177,123456
3178,F,35,1,44313,3178,123456
3179,F,18,1,2125,3179,123456
3180,M,25,2,7430,3180,123456
3181,M,25,1,7436,3181,123456
3182,M,25,1,12866,3182,123456
3183,M,50,2,60510,3183,123456
3184,F,25,1,21214,3184,123456
3185,M,18,2,55337,3185,123456
3186,M,50,2,92122,3186,123456
3187,M,35,1,32935,3187,123456
3188,M,56,2,55344,3188,123456
3189,M,25,2,90292,3189,123456
3190,M,21,1,97062,3190,123456
3191,M,25,1,27707,3191,123456
3192,M,18,1,2912,3192,123456
3193,M,25,2,92019,3193,123456
3194,M,25,1,92648,3194,123456
3195,M,18,1,80228,3195,123456
3196,F,18,1,45219,3196,123456
3197,F,18,2,94110,3197,123456
3198,M,25,1,94110,3198,123456
3199,M,18,2,57106,3199,123456
3200,F,25,2,98144,3200,123456
3201,M,45,2,35216,3201,123456
3202,F,18,1,24060,3202,123456
3203,M,35,2,90254,3203,123456
3204,M,45,2,80304,3204,123456
3205,F,35,2,80304,3205,123456
3206,M,18,1,44089,3206,123456
3207,M,35,2,60610,3207,123456
3208,M,25,2,30342,3208,123456
3209,M,25,2,21555,3209,123456
3210,F,45,2,2115,3210,123456
3211,M,50,2,20015,3211,123456
3212,F,25,1,11215,3212,123456
3213,F,25,2,83705,3213,123456
3214,F,56,2,10019,3214,123456
3215,F,50,2,55447,3215,123456
3216,M,35,2,54481,3216,123456
3217,F,35,2,92630,3217,123456
3218,M,56,1,48070,3218,123456
3219,F,18,1,54302,3219,123456
3220,M,35,2,54016,3220,123456
3221,M,25,2,19106,3221,123456
3222,M,35,2,10583,3222,123456
3223,M,25,1,10014,3223,123456
3224,F,25,2,93428,3224,123456
3225,M,18,2,15237,3225,123456
3226,M,35,1,10027,3226,123456
3227,F,25,2,60657,3227,123456
3228,M,25,2,5448,3228,123456
3229,F,56,2,93105,3229,123456
3230,M,35,2,92630,3230,123456
3231,M,25,2,55112,3231,123456
3232,M,35,1,92821,3232,123456
3233,M,50,2,60660,3233,123456
3234,F,21,2,90012,3234,123456
3235,M,18,1,87801,3235,123456
3236,M,18,1,87111,3236,123456
3237,M,35,2,5401,3237,123456
3238,M,35,2,10069,3238,123456
3239,F,25,1,7730,3239,123456
3240,M,18,1,55403,3240,123456
3241,F,50,2,20004,3241,123456
3242,M,50,2,94089,3242,123456
3243,M,25,1,98117,3243,123456
3244,F,18,1,92647,3244,123456
3245,M,18,2,8820,3245,123456
3246,F,35,2,85258,3246,123456
3247,M,35,1,92649,3247,123456
3248,F,25,2,94115,3248,123456
3249,F,25,1,92648,3249,123456
3250,M,25,1,90069,3250,123456
3251,M,35,1,15330,3251,123456
3252,M,50,2,76067,3252,123456
3253,F,35,1,26505,3253,123456
3254,F,35,1,95843,3254,123456
3255,F,25,1,91902,3255,123456
3256,M,25,1,92111,3256,123456
3257,M,25,2,94105,3257,123456
3258,M,45,1,2339,3258,123456
3259,F,18,1,95616,3259,123456
3260,M,25,1,44514,3260,123456
3261,M,45,1,87505,3261,123456
3262,M,25,2,55391,3262,123456
3263,M,50,1,66048,3263,123456
3264,F,25,2,94536,3264,123456
3265,M,25,1,53704,3265,123456
3266,F,25,1,95616,3266,123456
3267,M,25,1,78705,3267,123456
3268,M,25,1,4106,3268,123456
3269,F,18,1,45220,3269,123456
3270,M,18,1,45220,3270,123456
3271,F,35,2,92704,3271,123456
3272,M,35,2,8330,3272,123456
3273,M,35,2,11201,3273,123456
3274,M,25,1,2062,3274,123456
3275,M,35,2,10028,3275,123456
3276,M,25,1,55391,3276,123456
3277,M,25,1,94107,3277,123456
3278,M,35,2,10014,3278,123456
3279,M,45,1,92880,3279,123456
3280,M,25,2,33486,3280,123456
3281,M,25,1,79705,3281,123456
3282,M,45,1,20009,3282,123456
3283,M,35,2,66208,3283,123456
3284,M,25,1,48197,3284,123456
3285,M,25,1,44706,3285,123456
3286,F,35,2,80013,3286,123456
3287,M,56,2,27514-3540,3287,123456
3288,M,25,2,94133,3288,123456
3289,M,45,1,95695,3289,123456
3290,M,25,2,90292,3290,123456
3291,F,25,2,27516,3291,123456
3292,F,50,1,79410,3292,123456
3293,M,45,2,37343,3293,123456
3294,M,18,1,78749,3294,123456
3295,M,18,1,92123,3295,123456
3296,M,18,2,90292,3296,123456
3297,M,18,1,91325,3297,123456
3298,M,21,1,20876,3298,123456
3299,F,25,1,19119,3299,123456
3300,M,35,1,19119,3300,123456
3301,F,25,2,85719,3301,123456
3302,M,25,1,74074,3302,123456
3303,M,56,1,6405,3303,123456
3304,F,45,1,92649,3304,123456
3305,M,56,1,94708,3305,123456
3306,M,45,2,60045,3306,123456
3307,M,50,1,90640,3307,123456
3308,F,18,1,15701-1348,3308,123456
3309,M,25,1,20707,3309,123456
3310,M,45,2,12561,3310,123456
3311,M,25,1,90039,3311,123456
3312,F,18,1,90039,3312,123456
3313,M,35,1,90292,3313,123456
3314,M,25,2,6516,3314,123456
3315,M,25,1,78731,3315,123456
3316,M,21,1,92557,3316,123456
3317,M,25,1,78705,3317,123456
3318,M,56,2,30047,3318,123456
3319,F,56,2,92308,3319,123456
3320,M,25,2,56082,3320,123456
3321,M,35,2,95380,3321,123456
3322,F,18,1,68516,3322,123456
3323,M,35,2,11784,3323,123456
3324,M,35,1,48083,3324,123456
3325,F,35,2,39180,3325,123456
3326,M,45,2,64138,3326,123456
3327,M,18,1,91423,3327,123456
3328,M,56,1,91790-1161,3328,123456
3329,M,50,1,72601,3329,123456
3330,F,35,2,47933,3330,123456
3331,F,25,2,6854,3331,123456
3332,M,25,2,6854,3332,123456
3333,M,18,2,29404-2205,3333,123456
3334,M,35,2,9142,3334,123456
3335,M,25,2,10023,3335,123456
3336,M,35,1,93436,3336,123456
3337,M,25,1,97214,3337,123456
3338,M,45,2,8053,3338,123456
3339,M,25,1,44118,3339,123456
3340,M,45,2,48097,3340,123456
3341,M,25,1,91730,3341,123456
3342,F,25,1,92705,3342,123456
3343,F,18,1,79912,3343,123456
3344,M,35,2,8902,3344,123456
3345,M,25,2,18655,3345,123456
3346,M,35,2,54016,3346,123456
3347,F,35,2,91362,3347,123456
3348,M,45,2,94546,3348,123456
3349,F,18,1,92054,3349,123456
3350,F,18,2,20815,3350,123456
3351,F,18,1,92870,3351,123456
3352,M,35,2,30533,3352,123456
3353,M,35,1,92688,3353,123456
3354,M,25,2,18615,3354,123456
3355,M,25,2,400060,3355,123456
3356,M,35,2,95031,3356,123456
3357,M,25,1,64055,3357,123456
3358,F,25,2,91790,3358,123456
3359,M,25,1,22936,3359,123456
3360,F,25,2,92646,3360,123456
3361,M,25,1,91790,3361,123456
3362,F,25,2,90212,3362,123456
3363,F,35,2,4046,3363,123456
3364,M,56,2,17033,3364,123456
3365,M,50,1,23059,3365,123456
3366,M,35,2,8750,3366,123456
3367,M,50,2,10025,3367,123456
3368,M,25,2,55435,3368,123456
3369,M,45,1,14701,3369,123456
3370,M,18,1,92833,3370,123456
3371,M,25,2,55405,3371,123456
3372,M,56,2,55118,3372,123456
3373,M,18,2,94709,3373,123456
3374,M,35,1,64801,3374,123456
3375,M,25,1,89193,3375,123456
3376,M,35,2,10803,3376,123456
3377,M,25,1,3570,3377,123456
3378,M,18,1,48135,3378,123456
3379,M,35,2,20037,3379,123456
3380,M,50,2,20815,3380,123456
3381,M,25,2,96671,3381,123456
3382,F,21,1,55305,3382,123456
3383,M,56,2,3070,3383,123456
3384,M,35,2,91304,3384,123456
3385,F,25,2,32212,3385,123456
3386,M,18,1,55414,3386,123456
3387,M,18,2,94706,3387,123456
3388,F,25,2,92646,3388,123456
3389,M,18,2,13603,3389,123456
3390,F,45,1,2476,3390,123456
3391,M,18,1,48135,3391,123456
3392,M,50,1,8108,3392,123456
3393,M,35,1,60563,3393,123456
3394,M,35,2,90069,3394,123456
3395,M,25,2,2134,3395,123456
3396,M,25,1,15217,3396,123456
3397,M,25,1,55414,3397,123456
3398,M,18,1,30033,3398,123456
3399,M,25,1,14623,3399,123456
3400,M,25,2,8742,3400,123456
3401,M,35,2,76109,3401,123456
3402,M,35,1,30306,3402,123456
3403,M,35,1,48342,3403,123456
3404,M,25,1,95380,3404,123456
3405,M,35,2,92084,3405,123456
3406,F,25,2,85214,3406,123456
3407,F,45,1,60050,3407,123456
3408,M,25,1,14830,3408,123456
3409,M,25,1,48127,3409,123456
3410,M,35,2,20653,3410,123456
3411,M,18,1,2139,3411,123456
3412,M,25,1,85213,3412,123456
3413,F,25,1,92084,3413,123456
3414,M,25,1,75146,3414,123456
3415,M,35,2,80129,3415,123456
3416,M,25,1,20850,3416,123456
3417,F,18,2,14616,3417,123456
3418,F,18,1,22305,3418,123456
3419,M,45,2,16801,3419,123456
3420,F,25,2,48105,3420,123456
3421,M,45,2,94501,3421,123456
3422,M,25,1,43221,3422,123456
3423,M,25,2,84088,3423,123456
3424,M,25,1,92111,3424,123456
3425,M,18,1,48135,3425,123456
3426,M,25,1,90046,3426,123456
3427,M,25,2,78267,3427,123456
3428,M,45,2,47933,3428,123456
3429,F,25,2,94602,3429,123456
3430,F,45,2,15208,3430,123456
3431,F,45,1,48867,3431,123456
3432,M,25,1,27410,3432,123456
3433,M,18,1,55113,3433,123456
3434,M,18,1,48867,3434,123456
3435,M,45,2,48867,3435,123456
3436,M,35,2,98503,3436,123456
3437,F,25,2,37203,3437,123456
3438,F,25,2,78735,3438,123456
3439,M,18,1,76116,3439,123456
3440,M,56,1,32822,3440,123456
3441,F,25,2,94109,3441,123456
3442,M,18,1,20878,3442,123456
3443,F,35,1,48219,3443,123456
3444,M,50,2,33401,3444,123456
3445,F,35,1,92009,3445,123456
3446,M,25,2,30620,3446,123456
3447,M,25,1,94131,3447,123456
3448,F,18,1,60640,3448,123456
3449,M,25,2,2142,3449,123456
3450,M,25,1,78251,3450,123456
3451,F,25,1,94117,3451,123456
3452,M,25,2,7702,3452,123456
3453,M,35,2,7981,3453,123456
3454,M,18,2,92122,3454,123456
3455,F,25,2,7701,3455,123456
3456,M,25,1,54401,3456,123456
3457,M,25,1,19083,3457,123456
3458,M,45,2,2131,3458,123456
3459,M,18,1,76266,3459,123456
3460,M,21,1,10012,3460,123456
3461,M,35,2,95409,3461,123456
3462,F,25,1,73160,3462,123456
3463,M,25,1,80301,3463,123456
3464,F,25,2,78251,3464,123456
3465,M,25,2,45383,3465,123456
3466,M,25,2,94306,3466,123456
3467,M,25,2,55421,3467,123456
3468,M,25,1,94546,3468,123456
3469,M,45,1,2176,3469,123456
3470,M,35,1,49887,3470,123456
3471,M,18,1,80302,3471,123456
3472,M,25,1,33156,3472,123456
3473,F,35,2,2472,3473,123456
3474,M,35,1,10538,3474,123456
3475,M,25,2,33133,3475,123456
3476,M,50,2,44126,3476,123456
3477,F,50,2,10024,3477,123456
3478,M,25,2,10019,3478,123456
3479,M,18,1,78626,3479,123456
3480,M,25,2,59405,3480,123456
3481,M,18,1,94122,3481,123456
3482,M,50,1,8043,3482,123456
3483,F,45,2,30260,3483,123456
3484,M,18,1,28403,3484,123456
3485,M,25,2,94121,3485,123456
3486,F,18,2,98225,3486,123456
3487,M,18,1,60611,3487,123456
3488,M,45,1,80228,3488,123456
3489,M,18,1,60201,3489,123456
3490,M,25,2,74136,3490,123456
3491,M,25,2,28542,3491,123456
3492,M,35,2,77005,3492,123456
3493,M,25,1,61350,3493,123456
3494,M,25,2,28607,3494,123456
3495,M,18,1,94608,3495,123456
3496,M,35,1,92867,3496,123456
3497,F,35,2,94109,3497,123456
3498,M,25,1,28052,3498,123456
3499,M,25,1,77006,3499,123456
3500,M,35,2,20650,3500,123456
3501,F,35,2,30309,3501,123456
3502,F,18,2,80503,3502,123456
3503,M,18,1,59715,3503,123456
3504,M,18,2,2215,3504,123456
3505,F,25,1,55455,3505,123456
3506,M,18,1,80503,3506,123456
3507,M,25,2,2472,3507,123456
3508,M,18,1,2151,3508,123456
3509,M,18,1,2115,3509,123456
3510,F,18,1,2142,3510,123456
3511,M,50,2,88004,3511,123456
3512,M,18,1,2140,3512,123456
3513,M,25,2,1890,3513,123456
3514,M,18,1,30318,3514,123456
3515,M,35,1,55042,3515,123456
3516,M,18,1,42101,3516,123456
3517,M,18,1,53713,3517,123456
3518,F,18,2,11215,3518,123456
3519,F,25,2,11215,3519,123456
3520,M,25,2,40515,3520,123456
3521,M,25,2,53213,3521,123456
3522,M,18,2,97469,3522,123456
3523,M,35,2,53404,3523,123456
3524,F,25,2,83355,3524,123456
3525,F,18,1,2142,3525,123456
3526,M,35,2,62263-3004,3526,123456
3527,M,25,2,53213,3527,123456
3528,M,35,1,41144,3528,123456
3529,F,45,2,97361,3529,123456
3530,M,25,2,77058,3530,123456
3531,F,25,1,55409,3531,123456
3532,F,35,2,10028,3532,123456
3533,M,25,2,55344,3533,123456
3534,M,35,1,68506,3534,123456
3535,M,45,1,77630,3535,123456
3536,M,18,1,57103,3536,123456
3537,M,21,1,97402,3537,123456
3538,M,35,2,40504,3538,123456
3539,F,25,1,77006,3539,123456
3540,M,18,1,57106,3540,123456
3541,M,25,1,2494,3541,123456
3542,M,25,1,14803,3542,123456
3543,M,25,1,60659,3543,123456
3544,F,25,1,92507,3544,123456
3545,M,35,1,92507,3545,123456
3546,M,25,1,41706,3546,123456
3547,M,35,2,94108,3547,123456
3548,M,45,2,92965,3548,123456
3549,F,35,2,60137,3549,123456
3550,M,25,1,55447,3550,123456
3551,F,56,2,98374,3551,123456
3552,F,35,2,2879,3552,123456
3553,M,35,2,61600,3553,123456
3554,M,25,1,15203,3554,123456
3555,M,56,2,55430,3555,123456
3556,M,25,1,3038,3556,123456
3557,M,18,1,48185,3557,123456
3558,M,18,1,66044,3558,123456
3559,M,18,1,11364,3559,123456
3560,F,25,1,74105,3560,123456
3561,M,35,2,63304,3561,123456
3562,F,25,1,32812,3562,123456
3563,M,25,2,33133,3563,123456
3564,M,25,1,2169,3564,123456
3565,M,25,1,53572,3565,123456
3566,M,45,2,53818,3566,123456
3567,M,25,2,54915,3567,123456
3568,M,25,2,98503,3568,123456
3569,F,18,2,48823,3569,123456
3570,M,35,1,19050,3570,123456
3571,M,18,1,10044,3571,123456
3572,M,35,1,4287,3572,123456
3573,M,21,1,48867,3573,123456
3574,F,35,1,33314,3574,123456
3575,M,25,1,54915,3575,123456
3576,M,50,2,68046,3576,123456
3577,F,56,2,231,3577,123456
3578,M,50,1,96714,3578,123456
3579,M,18,2,32219,3579,123456
3580,F,18,1,32219,3580,123456
3581,M,18,2,57382,3581,123456
3582,F,35,2,52405,3582,123456
3583,F,25,2,41075,3583,123456
3584,M,18,2,76543,3584,123456
3585,M,35,1,60640,3585,123456
3586,M,35,1,60640,3586,123456
3587,M,35,1,93611,3587,123456
3588,M,25,2,90068,3588,123456
3589,F,45,2,80010,3589,123456
3590,F,18,1,2115,3590,123456
3591,M,35,1,96158,3591,123456
3592,F,56,2,99701,3592,123456
3593,F,25,2,53719,3593,123456
3594,M,21,2,2322,3594,123456
3595,M,25,2,85024,3595,123456
3596,F,35,1,19104,3596,123456
3597,M,25,1,55446,3597,123456
3598,M,56,2,90210,3598,123456
3599,M,25,2,97378,3599,123456
3600,M,35,1,94506,3600,123456
3601,F,35,1,95405,3601,123456
3602,M,25,1,55443,3602,123456
3603,F,35,2,78704,3603,123456
3604,F,21,1,2879,3604,123456
3605,M,18,1,60640,3605,123456
3606,F,25,1,2445,3606,123456
3607,M,35,1,32506,3607,123456
3608,F,35,2,2879,3608,123456
3609,F,25,1,48239,3609,123456
3610,M,18,1,30064,3610,123456
3611,M,25,2,84321,3611,123456
3612,M,25,2,29609,3612,123456
3613,M,25,2,37205,3613,123456
3614,M,25,2,45458,3614,123456
3615,M,25,1,76028,3615,123456
3616,M,45,2,33759,3616,123456
3617,M,35,2,49034,3617,123456
3618,M,56,1,22657,3618,123456
3619,M,50,2,97116,3619,123456
3620,M,25,2,94117,3620,123456
3621,M,18,1,33023,3621,123456
3622,M,18,2,2446,3622,123456
3623,M,35,1,43209,3623,123456
3624,M,25,1,60068,3624,123456
3625,M,18,1,48439,3625,123456
3626,M,25,1,75075,3626,123456
3627,F,35,2,85287,3627,123456
3628,M,25,2,78731,3628,123456
3629,F,50,2,10022,3629,123456
3630,M,18,1,77005,3630,123456
3631,M,18,1,77005,3631,123456
3632,M,50,1,33881,3632,123456
3633,M,35,1,60441,3633,123456
3634,M,50,2,88001,3634,123456
3635,M,50,2,60062,3635,123456
3636,M,25,2,6708,3636,123456
3637,M,25,1,94127,3637,123456
3638,M,25,2,90038,3638,123456
3639,M,18,1,78250,3639,123456
3640,M,35,2,2370,3640,123456
3641,M,25,2,92008,3641,123456
3642,F,25,2,98188,3642,123456
3643,M,25,1,22302,3643,123456
3644,F,25,1,53711,3644,123456
3645,M,35,1,97232,3645,123456
3646,M,35,1,98106,3646,123456
3647,M,25,2,80202,3647,123456
3648,M,18,1,85210,3648,123456
3649,F,25,2,94115,3649,123456
3650,M,25,2,60611,3650,123456
3651,M,25,2,98103,3651,123456
3652,M,25,1,94608,3652,123456
3653,M,18,1,96661,3653,123456
3654,M,25,1,94901,3654,123456
3655,F,25,2,94121,3655,123456
3656,F,45,1,34610,3656,123456
3657,M,18,1,95121,3657,123456
3658,F,25,2,7090,3658,123456
3659,M,18,1,29649,3659,123456
3660,M,35,2,15137,3660,123456
3661,M,35,1,8852,3661,123456
3662,M,35,2,8753,3662,123456
3663,F,35,2,17055,3663,123456
3664,F,35,2,94043,3664,123456
3665,M,25,2,95903,3665,123456
3666,M,45,2,68144,3666,123456
3667,F,21,1,10706,3667,123456
3668,F,45,2,33324,3668,123456
3669,M,25,2,60148,3669,123456
3670,M,45,2,55123,3670,123456
3671,M,25,1,98102,3671,123456
3672,M,35,1,8406,3672,123456
3673,M,25,2,10003,3673,123456
3674,M,25,1,29205,3674,123456
3675,M,35,2,6680,3675,123456
3676,F,35,1,48109,3676,123456
3677,F,25,1,6906,3677,123456
3678,M,25,2,6880,3678,123456
3679,M,25,1,68108,3679,123456
3680,F,25,2,94939,3680,123456
3681,M,25,2,29662,3681,123456
3682,F,50,2,10706,3682,123456
3683,M,25,2,30606,3683,123456
3684,M,25,1,83713,3684,123456
3685,M,25,1,55100,3685,123456
3686,M,25,2,48070,3686,123456
3687,F,50,2,62221,3687,123456
3688,M,18,1,21202,3688,123456
3689,M,25,2,80906,3689,123456
3690,M,18,2,63116,3690,123456
3691,M,25,2,21030,3691,123456
3692,M,35,1,89147,3692,123456
3693,M,25,1,94062,3693,123456
3694,M,25,1,28227,3694,123456
3695,M,25,2,98502,3695,123456
3696,M,35,2,19149,3696,123456
3697,M,25,1,68516,3697,123456
3698,M,25,2,53202,3698,123456
3699,F,56,1,30127,3699,123456
3700,M,25,2,10021,3700,123456
3701,M,35,2,92614,3701,123456
3702,M,35,1,53095,3702,123456
3703,M,18,1,97402,3703,123456
3704,F,35,2,4255,3704,123456
3705,M,45,2,30076,3705,123456
3706,M,25,1,46725,3706,123456
3707,F,18,2,34744,3707,123456
3708,M,56,2,30097,3708,123456
3709,M,25,1,89502,3709,123456
3710,M,21,1,2818,3710,123456
3711,M,35,2,32506,3711,123456
3712,M,25,1,60042,3712,123456
3713,F,25,2,22201,3713,123456
3714,M,25,1,92111,3714,123456
3715,M,18,1,55428,3715,123456
3716,M,18,1,36115,3716,123456
3717,M,35,1,94533,3717,123456
3718,M,50,1,7728,3718,123456
3719,M,25,2,39759,3719,123456
3720,M,45,2,43065,3720,123456
3721,M,25,1,94065,3721,123456
3722,M,25,1,80538,3722,123456
3723,M,25,2,53048,3723,123456
3724,M,35,1,77083,3724,123456
3725,M,18,1,32608,3725,123456
3726,M,25,1,92882,3726,123456
3727,M,35,2,74401,3727,123456
3728,M,18,1,7030,3728,123456
3729,M,18,1,20037,3729,123456
3730,M,25,2,48911,3730,123456
3731,M,25,1,67443,3731,123456
3732,M,25,1,60153,3732,123456
3733,M,18,1,2777,3733,123456
3734,M,18,1,77840,3734,123456
3735,M,25,2,10009,3735,123456
3736,M,35,2,44242,3736,123456
3737,M,25,2,37127,3737,123456
3738,M,45,2,01904-1355,3738,123456
3739,M,56,1,48070,3739,123456
3740,M,18,1,55116,3740,123456
3741,M,25,2,96818,3741,123456
3742,M,25,2,90266,3742,123456
3743,F,35,2,89128,3743,123456
3744,M,25,2,60645,3744,123456
3745,F,25,2,49442,3745,123456
3746,M,25,1,54703,3746,123456
3747,M,45,2,89109,3747,123456
3748,M,18,1,2026,3748,123456
3749,F,25,2,60664,3749,123456
3750,F,18,1,94116,3750,123456
3751,F,35,1,55555,3751,123456
3752,F,18,2,86314,3752,123456
3753,M,25,2,42518,3753,123456
3754,M,56,2,94612,3754,123456
3755,F,50,2,8810,3755,123456
3756,M,18,1,53188,3756,123456
3757,M,25,2,92612,3757,123456
3758,F,35,1,2021,3758,123456
3759,M,35,1,54751,3759,123456
3760,M,50,2,55128,3760,123456
3761,M,25,1,27613,3761,123456
3762,M,50,1,11746,3762,123456
3763,M,25,2,98502,3763,123456
3764,M,25,2,6111,3764,123456
3765,F,50,1,34744,3765,123456
3766,F,18,2,45458,3766,123456
3767,M,25,2,94305,3767,123456
3768,M,25,1,86314,3768,123456
3769,M,25,1,2446,3769,123456
3770,F,35,1,50322,3770,123456
3771,M,25,2,14982,3771,123456
3772,M,35,1,6074,3772,123456
3773,M,35,1,50265,3773,123456
3774,M,25,2,52556,3774,123456
3775,M,35,1,14619,3775,123456
3776,F,25,1,50265,3776,123456
3777,M,18,1,23112,3777,123456
3778,M,25,2,61832,3778,123456
3779,F,45,2,98383,3779,123456
3780,M,21,2,46979,3780,123456
3781,F,56,1,54401,3781,123456
3782,F,25,2,94602,3782,123456
3783,M,25,2,97267,3783,123456
3784,F,25,2,98027,3784,123456
3785,F,25,1,93401,3785,123456
3786,F,25,2,94115,3786,123456
3787,F,25,2,94703,3787,123456
3788,F,18,2,94587,3788,123456
3789,F,25,2,94110,3789,123456
3790,F,25,1,94618,3790,123456
3791,M,50,1,60516,3791,123456
3792,M,25,1,68108,3792,123456
3793,M,18,1,21093,3793,123456
3794,F,18,1,53211,3794,123456
3795,F,18,1,91405,3795,123456
3796,M,45,2,2021,3796,123456
3797,M,25,2,2420,3797,123456
3798,M,25,2,48326,3798,123456
3799,M,18,2,17844,3799,123456
3800,M,18,2,45458,3800,123456
3801,M,18,1,36115,3801,123456
3802,M,18,2,94520,3802,123456
3803,F,35,2,19006,3803,123456
3804,M,25,1,6511,3804,123456
3805,F,35,2,89031,3805,123456
3806,M,18,1,55104,3806,123456
3807,F,35,1,32095,3807,123456
3808,M,25,2,60010,3808,123456
3809,M,35,1,20650,3809,123456
3810,M,50,2,20016,3810,123456
3811,M,25,1,98103,3811,123456
3812,M,35,1,78749,3812,123456
3813,M,35,2,80910,3813,123456
3814,M,25,1,98102,3814,123456
3815,M,25,1,53406,3815,123456
3816,F,25,1,90020,3816,123456
3817,M,35,1,20122,3817,123456
3818,M,45,1,32837,3818,123456
3819,M,25,1,36115,3819,123456
3820,M,25,1,90804,3820,123456
